Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount,HouseID,DaySold,MonthSold,YearSold,Schools nearby
4.0,0,650000.0,3,11.1,3025.0,4.0,1.0,4.0,0.008701667845120213,10,6,-0.5337666356061725,315,12,6,2016,3
3.0,0,675000.0,1,11.1,3025.0,3.0,2.0,2.0,-0.3108547546173056,10,6,-0.5337666356061725,322,14,5,2016,3
3.0,0,708000.0,1,11.1,3025.0,3.0,1.0,2.0,0.030996301970405735,10,6,-0.5337666356061725,323,15,10,2016,3
4.0,0,965000.0,3,11.1,3025.0,4.0,1.0,4.0,0.2506397344639594,10,6,-0.5337666356061725,326,15,10,2016,3
3.0,0,680000.0,1,11.1,3025.0,3.0,1.0,3.0,0.002921577516342485,10,6,-0.5337666356061725,335,19,11,2016,3
3.0,0,770000.0,3,11.1,3025.0,3.0,1.0,3.0,0.04503366419743736,10,6,-0.5337666356061725,338,19,11,2016,3
3.0,0,923000.0,1,11.1,3025.0,3.0,1.0,2.0,0.15898401639334114,10,6,-0.5337666356061725,339,22,5,2016,3
4.0,0,693000.0,3,11.1,3025.0,4.0,2.0,4.0,-0.1919500392824495,10,6,-0.5337666356061725,340,22,5,2016,3
3.0,0,620000.0,3,11.1,3025.0,5.0,2.0,2.0,-0.2241533996856397,10,6,-0.5337666356061725,341,22,8,2016,3
3.0,0,728500.0,1,11.1,3025.0,3.0,1.0,1.0,-0.013592966280165309,10,6,-0.5337666356061725,343,22,8,2016,3
3.0,0,931000.0,1,11.1,3025.0,3.0,2.0,1.0,0.03512493791953268,10,6,-0.5337666356061725,344,22,8,2016,3
3.0,0,988000.0,1,11.1,3025.0,3.0,1.0,4.0,0.1383408366477064,10,6,-0.5337666356061725,345,22,8,2016,3
3.0,0,590000.0,1,11.1,3025.0,3.0,1.0,2.0,0.011178849414596383,10,6,-0.5337666356061725,347,23,4,2016,3
2.0,0,610000.0,1,11.1,3025.0,2.0,1.0,2.0,0.11852338409189704,10,6,-0.5337666356061725,348,24,9,2016,3
3.0,0,815000.0,1,11.1,3025.0,3.0,2.0,3.0,0.006224486275644044,10,6,-0.5337666356061725,350,25,2,2017,3
4.0,0,970000.0,1,11.1,3025.0,4.0,1.0,2.0,0.13256074631892867,10,6,-0.5337666356061725,351,25,2,2017,3
4.0,0,760000.0,1,11.1,3025.0,4.0,1.0,3.0,0.09953165872591307,10,6,-0.5337666356061725,354,27,6,2016,3
4.0,1,847500.0,1,11.1,3025.0,4.0,3.0,1.0,-0.24397085224144904,10,6,-0.5337666356061725,356,27,6,2016,3
4.0,0,1200000.0,3,11.1,3025.0,4.0,1.0,4.0,0.07063120708202444,10,6,-0.5337666356061725,357,27,11,2016,3
3.0,0,700000.0,3,11.1,3025.0,3.0,1.0,1.0,0.007875940655294823,10,6,-0.5337666356061725,360,27,11,2016,3
3.0,0,625000.0,0,11.1,3025.0,3.0,1.0,1.0,-0.00946433033103836,10,6,-0.5337666356061725,361,28,5,2016,3
2.0,2,292000.0,1,11.1,3025.0,2.0,1.0,1.0,-0.3257178440341626,10,6,-0.5337666356061725,362,28,8,2016,3
2.0,2,599000.0,1,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,366,3,9,2016,3
2.0,2,550000.0,4,6.3,3143.0,2.0,1.0,0.0,0.2588970063622133,27,5,-0.6010671690206437,367,3,12,2016,3
3.0,2,995000.0,1,6.3,3143.0,3.0,2.0,2.0,-0.4520541040774472,27,5,-0.6010671690206437,368,3,12,2016,3
3.0,1,1205000.0,1,6.3,3143.0,3.0,2.0,2.0,-0.36865565790508287,27,5,-0.6010671690206437,369,3,12,2016,3
3.0,0,1939000.0,1,6.3,3143.0,3.0,2.0,2.0,-0.2076388558891319,27,5,-0.6010671690206437,372,3,12,2016,3
1.0,2,421500.0,1,6.3,3143.0,1.0,1.0,0.0,-0.4520541040774472,27,5,-0.6010671690206437,373,3,12,2016,3
3.0,0,1870000.0,1,6.3,3143.0,3.0,1.0,1.0,-0.2728713038853377,27,5,-0.6010671690206437,376,4,3,2017,3
2.0,2,678000.0,1,6.3,3143.0,2.0,1.0,2.0,-0.4520541040774472,27,5,-0.6010671690206437,378,4,3,2017,3
3.0,1,1918000.0,3,6.3,3143.0,3.0,2.0,2.0,-0.4520541040774472,27,5,-0.6010671690206437,381,4,3,2017,3
2.0,2,660000.0,3,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,383,4,3,2017,3
3.0,0,2050000.0,1,6.3,3143.0,3.0,2.0,1.0,-0.2827800301632424,27,5,-0.6010671690206437,384,4,3,2017,3
2.0,2,700000.0,4,6.3,3143.0,2.0,1.0,2.0,-0.4520541040774472,27,5,-0.6010671690206437,387,4,6,2016,3
2.0,2,3625000.0,1,6.3,3143.0,3.0,2.0,2.0,-0.4520541040774472,27,5,-0.6010671690206437,388,4,6,2016,3
4.0,0,3000000.0,4,6.3,3143.0,4.0,2.0,2.0,0.8534205830364939,27,5,-0.6010671690206437,389,4,6,2016,3
5.0,0,1525000.0,0,6.3,3143.0,8.0,2.0,2.0,0.12017483847154782,27,5,-0.6010671690206437,391,7,5,2016,3
3.0,2,735000.0,0,6.3,3143.0,3.0,2.0,1.0,1.2927074480236012,27,5,-0.6010671690206437,393,7,5,2016,3
2.0,2,825000.0,1,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,394,7,5,2016,3
3.0,1,1586000.0,1,6.3,3143.0,2.0,2.0,2.0,-0.24892521538040138,27,5,-0.6010671690206437,395,7,5,2016,3
2.0,2,645000.0,1,6.3,3143.0,3.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,400,8,10,2016,3
1.0,0,1435000.0,3,6.3,3143.0,2.0,2.0,1.0,-0.33314938874259115,27,5,-0.6010671690206437,401,8,10,2016,3
1.0,2,280000.0,0,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,403,10,9,2016,3
1.0,2,400000.0,0,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,404,10,12,2016,3
2.0,0,1780000.0,1,6.3,3143.0,2.0,2.0,2.0,-0.4520541040774472,27,5,-0.6010671690206437,406,10,12,2016,3
2.0,2,592500.0,1,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,408,10,12,2016,3
2.0,0,1210000.0,1,6.3,3143.0,2.0,1.0,0.0,-0.2464480338109252,27,5,-0.6010671690206437,410,12,11,2016,3
4.0,0,2801000.0,1,6.3,3143.0,4.0,2.0,2.0,0.06319966237359594,27,5,-0.6010671690206437,411,12,11,2016,3
1.0,2,390000.0,1,6.3,3143.0,1.0,1.0,0.0,0.2754115501587211,27,5,-0.6010671690206437,415,14,5,2016,3
3.0,0,1800000.0,0,6.3,3143.0,3.0,2.0,2.0,-0.11763459219816441,27,5,-0.6010671690206437,417,15,10,2016,3
4.0,0,2200000.0,0,6.3,3143.0,4.0,1.0,2.0,-0.04331914511387934,27,5,-0.6010671690206437,419,15,10,2016,3
1.0,2,324000.0,1,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,421,16,4,2016,3
6.0,0,5525000.0,1,6.3,3143.0,5.0,3.0,4.0,0.7791051359522088,27,5,-0.6010671690206437,427,17,9,2016,3
2.0,0,1125000.0,1,6.3,3143.0,3.0,1.0,2.0,-0.31250620899695636,27,5,-0.6010671690206437,429,17,9,2016,3
3.0,0,2250000.0,1,6.3,3143.0,3.0,3.0,1.0,-0.20351021994000495,27,5,-0.6010671690206437,430,17,9,2016,3
3.0,0,2360000.0,1,6.3,3143.0,3.0,2.0,0.0,-0.1746097682961163,27,5,-0.6010671690206437,431,18,3,2017,3
2.0,0,1900000.0,4,6.3,3143.0,2.0,2.0,0.0,-0.28112857578359157,27,5,-0.6010671690206437,432,18,3,2017,3
1.0,2,440000.0,3,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,433,18,3,2017,3
2.0,2,490000.0,0,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,436,18,6,2016,3
3.0,0,2365000.0,1,6.3,3143.0,3.0,2.0,1.0,-0.1911243120926241,27,5,-0.6010671690206437,438,18,6,2016,3
3.0,0,1300000.0,4,6.3,3143.0,2.0,1.0,2.0,-0.27699993983446464,27,5,-0.6010671690206437,439,18,6,2016,3
3.0,2,732000.0,1,6.3,3143.0,3.0,2.0,2.0,-0.4520541040774472,27,5,-0.6010671690206437,441,18,6,2016,3
2.0,2,704000.0,3,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,442,19,11,2016,3
2.0,2,620000.0,4,6.3,3143.0,3.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,445,19,11,2016,3
3.0,0,1900000.0,1,6.3,3143.0,3.0,1.0,2.0,-0.18121558581471942,27,5,-0.6010671690206437,446,22,5,2016,3
1.0,2,315000.0,3,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,450,22,8,2016,3
1.0,2,450000.0,0,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,453,24,9,2016,3
2.0,2,710000.0,1,6.3,3143.0,2.0,1.0,1.0,1.5883177819810907,27,5,-0.6010671690206437,454,25,2,2017,3
2.0,2,872000.0,1,6.3,3143.0,2.0,1.0,1.0,0.533864160574068,27,5,-0.6010671690206437,455,25,2,2017,3
2.0,2,598000.0,1,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,456,25,2,2017,3
3.0,0,1285000.0,1,6.3,3143.0,3.0,1.0,2.0,-0.29846884676992474,27,5,-0.6010671690206437,458,25,2,2017,3
4.0,0,3660000.0,1,6.3,3143.0,4.0,3.0,2.0,-0.10442295716095817,27,5,-0.6010671690206437,459,25,2,2017,3
2.0,2,520000.0,1,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,462,27,6,2016,3
4.0,0,3625000.0,1,6.3,3143.0,4.0,1.0,2.0,0.13338647350875407,27,5,-0.6010671690206437,466,27,11,2016,3
4.0,0,4200000.0,4,6.3,3143.0,4.0,3.0,3.0,0.012830303794247162,27,5,-0.6010671690206437,467,27,11,2016,3
3.0,1,1101000.0,1,6.3,3143.0,3.0,1.0,2.0,-0.3670042035254321,27,5,-0.6010671690206437,468,27,11,2016,3
3.0,0,3512500.0,1,6.3,3143.0,3.0,2.0,2.0,0.05741957204481821,27,5,-0.6010671690206437,469,27,11,2016,3
4.0,0,2000000.0,0,6.3,3143.0,4.0,3.0,4.0,-0.002858512812435243,27,5,-0.6010671690206437,472,28,5,2016,3
3.0,2,869000.0,1,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,474,28,5,2016,3
5.0,0,2810000.0,1,6.3,3143.0,5.0,2.0,2.0,0.05741957204481821,27,5,-0.6010671690206437,479,28,8,2016,3
2.0,2,565000.0,1,6.3,3143.0,3.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,480,28,8,2016,3
1.0,2,567000.0,1,6.3,3143.0,1.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,481,28,8,2016,3
2.0,2,546000.0,3,6.3,3143.0,2.0,0.0,0.0,-0.4520541040774472,27,5,-0.6010671690206437,482,30,7,2016,3
2.0,2,471500.0,1,6.3,3143.0,2.0,1.0,1.0,-0.4520541040774472,27,5,-0.6010671690206437,484,30,7,2016,3
2.0,2,455000.0,1,5.9,3032.0,3.0,1.0,2.0,-0.4520541040774472,22,6,-0.20749546854615197,486,3,9,2016,7
3.0,0,940000.0,1,5.9,3032.0,3.0,1.0,2.0,-0.2059874015094811,22,6,-0.20749546854615197,487,3,12,2016,7
2.0,2,467000.0,3,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,488,3,12,2016,7
3.0,0,1380000.0,3,5.9,3032.0,3.0,2.0,2.0,-0.22332767249581428,22,6,-0.20749546854615197,491,4,3,2017,7
2.0,2,490000.0,4,5.9,3032.0,2.0,1.0,1.0,-0.1027715027813074,22,6,-0.20749546854615197,492,4,3,2017,7
4.0,0,1850000.0,1,5.9,3032.0,4.0,3.0,1.0,-0.05735650734091097,22,6,-0.20749546854615197,493,4,3,2017,7
3.0,0,1284000.0,1,5.9,3032.0,3.0,1.0,2.0,0.062373935183770546,22,6,-0.20749546854615197,494,4,3,2017,7
3.0,0,971000.0,3,5.9,3032.0,3.0,2.0,2.0,-0.21672185497721116,22,6,-0.20749546854615197,495,4,6,2016,7
2.0,0,710000.0,0,5.9,3032.0,2.0,1.0,1.0,-0.27534848545481383,22,6,-0.20749546854615197,496,4,6,2016,7
6.0,0,2425000.0,0,5.9,3032.0,6.0,3.0,2.0,0.38523326640549793,22,6,-0.20749546854615197,497,4,6,2016,7
2.0,0,750000.0,3,5.9,3032.0,2.0,1.0,1.0,-0.26543975917690915,22,6,-0.20749546854615197,498,4,6,2016,7
2.0,0,1053000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.2299334900144174,22,6,-0.20749546854615197,500,6,8,2016,7
3.0,0,1377000.0,1,5.9,3032.0,3.0,1.0,1.0,-0.10772586592025973,22,6,-0.20749546854615197,501,6,8,2016,7
3.0,0,970000.0,1,5.9,3032.0,3.0,1.0,2.0,-0.16304958763856084,22,6,-0.20749546854615197,502,7,5,2016,7
2.0,0,940000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.17956413143506864,22,6,-0.20749546854615197,503,7,5,2016,7
2.0,0,751000.0,0,5.9,3032.0,2.0,1.0,1.0,-0.35461829567805125,22,6,-0.20749546854615197,504,7,5,2016,7
2.0,0,950000.0,3,5.9,3032.0,2.0,1.0,1.0,-0.3092033002376548,22,6,-0.20749546854615197,505,7,5,2016,7
2.0,2,685000.0,1,5.9,3032.0,2.0,1.0,2.0,-0.2637883047972584,22,6,-0.20749546854615197,507,7,11,2016,7
3.0,0,1230000.0,1,5.9,3032.0,4.0,1.0,2.0,0.03842784667883424,22,6,-0.20749546854615197,509,8,10,2016,7
2.0,0,636500.0,1,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,510,8,10,2016,7
3.0,0,910000.0,1,5.9,3032.0,3.0,1.0,0.0,-0.19029858490279872,22,6,-0.20749546854615197,511,8,10,2016,7
2.0,0,770000.0,0,5.9,3032.0,2.0,1.0,1.0,-0.26543975917690915,22,6,-0.20749546854615197,513,10,9,2016,7
3.0,0,960000.0,1,5.9,3032.0,3.0,2.0,2.0,-0.262962577607433,22,6,-0.20749546854615197,515,10,12,2016,7
4.0,0,890000.0,3,5.9,3032.0,4.0,1.0,1.0,-0.20433594712983033,22,6,-0.20749546854615197,516,10,12,2016,7
2.0,0,965000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.311680481807131,22,6,-0.20749546854615197,517,10,12,2016,7
3.0,0,1440000.0,1,5.9,3032.0,3.0,1.0,1.0,-0.04992496263248246,22,6,-0.20749546854615197,520,11,2,2017,7
2.0,0,955000.0,1,5.9,3032.0,2.0,1.0,0.0,-0.24149367067197286,22,6,-0.20749546854615197,521,11,3,2017,7
2.0,2,450000.0,4,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,522,12,11,2016,7
3.0,0,801000.0,1,5.9,3032.0,3.0,1.0,2.0,-0.09616568526270428,22,6,-0.20749546854615197,523,12,11,2016,7
3.0,0,1000000.0,0,5.9,3032.0,3.0,2.0,2.0,-0.08873414055427577,22,6,-0.20749546854615197,526,12,11,2016,7
3.0,0,1435000.0,1,5.9,3032.0,3.0,2.0,2.0,-0.01276723909033992,22,6,-0.20749546854615197,527,12,11,2016,7
1.0,2,390000.0,1,5.9,3032.0,1.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,528,12,11,2016,7
3.0,0,1425000.0,0,5.9,3032.0,3.0,2.0,2.0,-0.04331914511387934,22,6,-0.20749546854615197,529,13,8,2016,7
4.0,0,1340000.0,1,5.9,3032.0,3.0,2.0,2.0,0.11191756657329392,22,6,-0.20749546854615197,531,14,5,2016,7
3.0,0,955000.0,1,5.9,3032.0,3.0,1.0,1.0,-0.23488785315336974,22,6,-0.20749546854615197,532,14,5,2016,7
4.0,0,1100000.0,4,5.9,3032.0,4.0,2.0,5.0,0.009527395034945603,22,6,-0.20749546854615197,534,15,10,2016,7
3.0,0,1255000.0,1,5.9,3032.0,3.0,2.0,2.0,-0.1977301296112272,22,6,-0.20749546854615197,535,15,10,2016,7
2.0,2,432000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,537,15,10,2016,7
4.0,0,1640000.0,1,5.9,3032.0,4.0,3.0,2.0,0.012004576604421772,22,6,-0.20749546854615197,538,16,4,2016,7
6.0,0,1430000.0,1,5.9,3032.0,4.0,2.0,1.0,-0.0713938695679426,22,6,-0.20749546854615197,539,16,4,2016,7
2.0,2,610000.0,3,5.9,3032.0,2.0,1.0,1.0,-0.20351021994000495,22,6,-0.20749546854615197,540,16,4,2016,7
3.0,0,940000.0,1,5.9,3032.0,3.0,3.0,1.0,-0.0466220538731809,22,6,-0.20749546854615197,541,16,4,2016,7
3.0,0,890000.0,3,5.9,3032.0,3.0,1.0,1.0,-0.2522281241397029,22,6,-0.20749546854615197,542,16,7,2016,7
3.0,0,1180000.0,3,5.9,3032.0,3.0,2.0,2.0,0.05741957204481821,22,6,-0.20749546854615197,544,17,9,2016,7
4.0,0,1480000.0,1,5.9,3032.0,4.0,2.0,2.0,0.04090502824831041,22,6,-0.20749546854615197,545,17,9,2016,7
2.0,0,1150000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.13249768161502143,22,6,-0.20749546854615197,546,18,3,2017,7
3.0,0,1350000.0,1,5.9,3032.0,3.0,1.0,3.0,0.022739030072151837,22,6,-0.20749546854615197,547,18,3,2017,7
5.0,0,1905000.0,1,5.9,3032.0,5.0,2.0,2.0,-0.021850238178419207,22,6,-0.20749546854615197,548,18,3,2017,7
2.0,1,865000.0,3,5.9,3032.0,2.0,2.0,1.0,-0.33149793436294034,22,6,-0.20749546854615197,549,18,3,2017,7
2.0,1,705000.0,1,5.9,3032.0,2.0,2.0,1.0,-0.3587469316271782,22,6,-0.20749546854615197,550,18,6,2016,7
2.0,2,442000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,551,18,6,2016,7
2.0,2,540000.0,1,5.9,3032.0,2.0,2.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,552,19,11,2016,7
3.0,0,1037500.0,1,5.9,3032.0,3.0,1.0,2.0,-0.03423614602580005,22,6,-0.20749546854615197,553,19,11,2016,7
3.0,1,1050000.0,1,5.9,3032.0,3.0,2.0,2.0,-0.1894728577129733,22,6,-0.20749546854615197,554,19,11,2016,7
2.0,2,440000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,556,19,11,2016,7
2.0,0,1010000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.1836927673841956,22,6,-0.20749546854615197,557,19,11,2016,7
4.0,0,1430000.0,1,5.9,3032.0,4.0,2.0,0.0,-0.10690013873043434,22,6,-0.20749546854615197,558,22,5,2016,7
2.0,2,570000.0,4,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,559,22,5,2016,7
2.0,2,690000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,560,22,5,2016,7
3.0,0,1291000.0,1,5.9,3032.0,3.0,1.0,2.0,-0.1102030474897359,22,6,-0.20749546854615197,563,23,4,2016,7
3.0,0,1130000.0,1,5.9,3032.0,3.0,2.0,1.0,-0.22745630844494125,22,6,-0.20749546854615197,565,23,4,2016,7
3.0,0,1135000.0,1,5.9,3032.0,3.0,1.0,1.0,-0.2076388558891319,22,6,-0.20749546854615197,566,24,9,2016,7
4.0,0,950000.0,0,5.9,3032.0,4.0,2.0,1.0,-0.2059874015094811,22,6,-0.20749546854615197,567,24,9,2016,7
3.0,2,790000.0,0,5.9,3032.0,3.0,2.0,1.0,-0.4520541040774472,22,6,-0.20749546854615197,568,24,9,2016,7
2.0,2,390000.0,0,5.9,3032.0,2.0,1.0,1.0,1.1638940064108405,22,6,-0.20749546854615197,570,25,2,2017,7
4.0,0,1345000.0,1,5.9,3032.0,4.0,1.0,1.0,0.003747304706167875,22,6,-0.20749546854615197,571,25,2,2017,7
3.0,0,1381500.0,1,5.9,3032.0,3.0,2.0,2.0,-0.10855159311008512,22,6,-0.20749546854615197,573,25,2,2017,7
3.0,0,940000.0,1,5.9,3032.0,3.0,2.0,2.0,-0.21672185497721116,22,6,-0.20749546854615197,574,26,7,2016,7
3.0,0,995000.0,1,5.9,3032.0,3.0,2.0,1.0,-0.19277576647227487,22,6,-0.20749546854615197,575,26,7,2016,7
3.0,0,1050000.0,3,5.9,3032.0,3.0,1.0,3.0,-0.00946433033103836,22,6,-0.20749546854615197,576,26,7,2016,7
3.0,0,786000.0,1,5.9,3032.0,3.0,2.0,1.0,0.023564757261977227,22,6,-0.20749546854615197,577,26,7,2016,7
2.0,0,705000.0,0,5.9,3032.0,2.0,1.0,3.0,-0.24397085224144904,22,6,-0.20749546854615197,578,27,6,2016,7
2.0,0,760000.0,0,5.9,3032.0,2.0,1.0,1.0,-0.34966393253909894,22,6,-0.20749546854615197,580,27,6,2016,7
3.0,2,487500.0,1,5.9,3032.0,3.0,1.0,3.0,-0.4520541040774472,22,6,-0.20749546854615197,581,27,6,2016,7
3.0,1,1000000.0,1,5.9,3032.0,3.0,2.0,2.0,-0.2869086661123693,22,6,-0.20749546854615197,583,27,11,2016,7
4.0,0,1110000.0,0,5.9,3032.0,4.0,2.0,1.0,-0.16387531482838624,22,6,-0.20749546854615197,584,27,11,2016,7
4.0,0,1300000.0,0,5.9,3032.0,4.0,1.0,4.0,0.09622874996661153,22,6,-0.20749546854615197,585,27,11,2016,7
3.0,0,1060000.0,0,5.9,3032.0,3.0,1.0,1.0,0.006224486275644044,22,6,-0.20749546854615197,586,27,11,2016,7
3.0,0,1410000.0,0,5.9,3032.0,3.0,2.0,2.0,-0.07304532394759337,22,6,-0.20749546854615197,587,27,11,2016,7
3.0,0,1305000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.2225019453059889,22,6,-0.20749546854615197,588,28,5,2016,7
3.0,0,932500.0,1,5.9,3032.0,3.0,2.0,1.0,-0.24231939786179826,22,6,-0.20749546854615197,589,28,5,2016,7
3.0,0,965000.0,1,5.9,3032.0,3.0,1.0,0.0,-0.2736970310751631,22,6,-0.20749546854615197,590,28,8,2016,7
3.0,0,1215000.0,1,5.9,3032.0,3.0,1.0,1.0,-0.0788254142763711,22,6,-0.20749546854615197,591,28,8,2016,7
2.0,2,545000.0,1,5.9,3032.0,2.0,1.0,2.0,-0.2918630292513216,22,6,-0.20749546854615197,592,28,8,2016,7
4.0,0,1705000.0,1,5.9,3032.0,4.0,2.0,4.0,0.0417307554381358,22,6,-0.20749546854615197,595,30,7,2016,7
3.0,0,970000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.2918630292513216,22,6,-0.20749546854615197,596,30,7,2016,7
2.0,0,925000.0,1,5.9,3032.0,2.0,1.0,1.0,-0.11598313781851363,22,6,-0.20749546854615197,597,30,7,2016,7
4.0,0,2650000.0,1,11.0,3147.0,4.0,3.0,2.0,0.1697184698610712,2,5,-1.0066893028429968,598,3,9,2016,7
3.0,0,1670000.0,1,11.0,3147.0,3.0,2.0,2.0,0.04255648262796119,2,5,-1.0066893028429968,600,3,12,2016,7
3.0,1,955000.0,1,11.0,3147.0,3.0,2.0,2.0,-0.28443148454289313,2,5,-1.0066893028429968,601,3,12,2016,7
3.0,1,2050000.0,1,11.0,3147.0,3.0,3.0,4.0,-0.19607867523157643,2,5,-1.0066893028429968,602,3,12,2016,7
2.0,2,500000.0,4,11.0,3147.0,2.0,1.0,1.0,0.13421220069857945,2,5,-1.0066893028429968,604,4,3,2017,7
2.0,0,1575000.0,1,11.0,3147.0,2.0,1.0,2.0,0.10861465781399236,2,5,-1.0066893028429968,605,4,3,2017,7
3.0,0,1555000.0,1,11.0,3147.0,3.0,2.0,2.0,0.15155247168491262,2,5,-1.0066893028429968,608,4,6,2016,7
3.0,0,1100000.0,0,11.0,3147.0,3.0,3.0,2.0,-0.2241533996856397,2,5,-1.0066893028429968,615,8,10,2016,7
3.0,0,1337000.0,1,11.0,3147.0,3.0,1.0,2.0,0.029344847590754956,2,5,-1.0066893028429968,616,8,10,2016,7
4.0,0,2215000.0,3,11.0,3147.0,4.0,2.0,1.0,0.11026611219364314,2,5,-1.0066893028429968,618,10,9,2016,7
3.0,0,1518000.0,1,11.0,3147.0,3.0,2.0,2.0,-0.025978874127546153,2,5,-1.0066893028429968,620,10,9,2016,7
3.0,0,1710000.0,1,11.0,3147.0,3.0,1.0,2.0,0.21348201092181687,2,5,-1.0066893028429968,621,10,12,2016,7
3.0,0,1655000.0,1,11.0,3147.0,3.0,1.0,3.0,0.19201310398635674,2,5,-1.0066893028429968,624,10,12,2016,7
4.0,0,1550000.0,4,11.0,3147.0,4.0,2.0,2.0,0.19201310398635674,2,5,-1.0066893028429968,629,12,11,2016,7
3.0,0,1662000.0,1,11.0,3147.0,3.0,2.0,2.0,-0.16222386044873546,2,5,-1.0066893028429968,631,14,5,2016,7
3.0,0,1665000.0,1,11.0,3147.0,3.0,2.0,3.0,0.12760638317997633,2,5,-1.0066893028429968,633,15,10,2016,7
2.0,0,1445000.0,1,11.0,3147.0,2.0,1.0,2.0,0.1292578375596271,2,5,-1.0066893028429968,636,16,4,2016,7
5.0,0,3510000.0,1,11.0,3147.0,5.0,5.0,2.0,0.17136992424072198,2,5,-1.0066893028429968,643,18,3,2017,7
3.0,1,968000.0,1,11.0,3147.0,3.0,1.0,1.0,-0.2646140319870838,2,5,-1.0066893028429968,646,18,6,2016,7
3.0,1,900000.0,1,11.0,3147.0,3.0,2.0,2.0,-0.3257178440341626,2,5,-1.0066893028429968,647,19,11,2016,7
3.0,0,1500000.0,1,11.0,3147.0,3.0,1.0,2.0,-0.002032785622609853,2,5,-1.0066893028429968,649,22,5,2016,7
5.0,0,2752000.0,1,11.0,3147.0,6.0,4.0,2.0,0.4356026249848467,2,5,-1.0066893028429968,651,22,8,2016,7
3.0,0,1500000.0,4,11.0,3147.0,3.0,2.0,2.0,0.13421220069857945,2,5,-1.0066893028429968,655,22,8,2016,7
4.0,0,1800000.0,1,11.0,3147.0,4.0,2.0,4.0,0.16641556110176964,2,5,-1.0066893028429968,660,25,2,2017,7
3.0,0,1830000.0,1,11.0,3147.0,3.0,2.0,3.0,0.1457723813561349,2,5,-1.0066893028429968,664,25,2,2017,7
3.0,0,1415000.0,1,11.0,3147.0,3.0,1.0,1.0,0.04751084576691353,2,5,-1.0066893028429968,666,27,6,2016,7
2.0,0,1440000.0,0,11.0,3147.0,2.0,1.0,1.0,0.11522047533259548,2,5,-1.0066893028429968,667,27,6,2016,7
4.0,1,1250000.0,4,11.0,3147.0,4.0,2.0,2.0,-0.18699567614349716,2,5,-1.0066893028429968,668,27,11,2016,7
3.0,0,1422000.0,1,11.0,3147.0,3.0,1.0,2.0,0.029344847590754956,2,5,-1.0066893028429968,669,27,11,2016,7
5.0,0,1600000.0,1,11.0,3147.0,5.0,3.0,4.0,0.12595492880032555,2,5,-1.0066893028429968,670,27,11,2016,7
